"full_text","Label"
"padahal tiktok bisa jadi sarana yang bagus ya buat UMKM kita lebih berkembang pesat #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Bener banget nih hrs di kaji ulang #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Tiktok shop ngebantu umkm bgt jadi mending di kaji dl drpd di larang #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda sepemikiran, sekarang udh banyak usaha kecil lokal mulai pakai tiktok padahal #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda iyaaa, kasian juga yang udah stok barang untuk waktu yg lama, ternyata tibatiba dihentikan #KamiUMKMdiTikTok","negatif"
"@Kutipan_Anda Mending dikaji dulu sih soalnya banyak penjual yg omset nya naik krn tiktok shop #KamiUMKMdiTikTok","netral"
"Apalagi TikTokShop yg sudah banyak membantu UMKM untuk berkembang. UMKM yg tadinya ga dilirik sekarang jadi mata pencaharian setiap orang. #KamiUMKMdiTikTok monggo pak @jokowi disimak dan diresapi dengan seksama, terima kasih","positif"
"@TweetRAMALAN Sebenar nya tiktok merupakan wujud dari kemajuan zaman dan kita perlu memanfaatkan nya#KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Banyak infonya biar tahu mitos fakta yg ada #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Rame banget sekarang ini beritanya #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Padahal cari uangnya lewat tiktok kenapa ini malah mau dilarang seolah olah matiin rejeki org, menurutku umkm ini pada keren lo mau belajar dan ngikutin era sekarang. Monggo dikaji ulang bapak ibu sekalian biar ga nyusahin umkm #KamiUMKMdiTi","netral"
"@Kutipan_Anda Selama ada tiktok berjualan apa aja  pasti mudah loh gaes #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda @oldervia tolong di pikir dua kali sebelum memberlakukan aturan, perhatian juga nasib  #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Padahal di tiktok itu penjualan yang paling laris loh #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Nah kan produknya jd makin dikenal karena tiktok shop #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Iya dikaji dulu yg sekiranya pantas atau tidak pantas untuk dijual apa aja #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda semoga aja bisa deh dikaji ulang, karena teknologi semakin maju mengharuskan kita beradaptasi bukan menghilangkan #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Baca nih guys , yg lg rame soal TikTok #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Nah bener banget, dikaji dulu yang bener jangan langsung dilarang, gimana nasib nya #KamiUMKMdiTikTok nanti","netral"
"@Kutipan_Anda Sayang bgt kalo diberhentiin gitu aja. Coba dicari jalan tengahnya #KamiUMKMdiTikTok","negatif"
"@Kutipan_Anda setujuuu! umkm juga bisa maju lewat tiktok shop. tidak harus langsung dihentikan penggunaannya #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Bener banget.. lalu bagaimana nasib para UMKM yang sudah merintis bisnisnya lewat TikTok Shop.. #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda jika aturan tersebut jadi diberlakukan maka #KamiUMKMdiTikTok akan gulung tikar","negatif"
"@Kutipan_Anda TikTok shop emang mantap banget dehh Yaa Gusy #KamiUMKMdiTikTok","positif"
"Apalagi TikTokShop yg sudah banyak membantu UMKM untuk berkembang. UMKM yg tadinya ga dilirik sekarang jadi mata pencaharian setiap orang. #KamiUMKMdiTikTok monggo pak @jokowi disimak dan diresapi dengan seksama, terima kasih","positif"
"@Kutipan_Anda Sayang bgt kalo diberhentiin gitu aja. Coba dicari jalan tengahnya #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Bener harusnya dikaji dlu #KamiUMKMdiTikTok kasian kalo tbtb dilarang","netral"
"@Kutipan_Anda Bener nih padahal disana juga ada pejuang UMKM kecil kecilan yg baru naik #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Ooo sebenarnya bagus kok #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda sebenarnya tiktok shop ini banyak sekali membantu para UMKM loh, kenapa sampe dilarang penggunaannya  #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Padahal udah nyaman bgt di tiktokshop #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN yuk kepoiinnn banyak bgt mitos nihhh sungg gasss nunggu apalagiii #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Banyak yg terbantu berjualan ditik tok,,dan untung y lebih besar #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN Emang bener sih harus baca dulu biar paham #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Yaps bener  Tiktok Shop dikaji dulu daripada langsung dilarang penggunanannya #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Duh ada apa nih rame rame #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Bener padahal fleksibel jualan di tiktok shop tuh  #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Padahal jualan di tiktokshop lumayan banget loh. #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN Wah sangat menginspirasi nih #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN Padahal menurut aku tiktok juga membantu menguntungkan UMKM lho #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN Gaes kalian wajib baca nih #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Bener kak , harusnya jangan dilarang si tapi diatur #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN Harus hati2 nih main tiktok lahi #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda semoga bisa dipertimbangkan lagi, karena emg byk manfaatnya bisa menaikkan omset para umkm #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Wah mantap banget nih selama ada tiktok yang berjualan sangat banyak banget #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Betulll mending tiktok shop dikaji dulu, banyak bgt UMKM yg jualannya laku di tiktok shop #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda setuju sih aku dikaji dulu daripada langsung dilarang penggunanannya #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Padahal di tiktok itu nguntungin banget loh #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Yuk dikaji dulu pemerintah jgn main asal nutup aja  #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Kita harus mengimbangi antara mitos dan fakta nya #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda sedih juga ya kalo beneran langsung di cut off, apa ga dipertimbangkan lagi supaya ada win-win solution #KamiUMKMdiTikTok","negatif"
"@TweetRAMALAN Wah mengejutkan sekali, apakah ini fakta tau hanya mitos ya#KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Rekomended banget sih ineee #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Kalo sampe ditutup beneran trus kita belanja dimana pak biar dapet promo+gratong, pls lah ini umkm lagi pada berjuang jualan ngikutin era modern jgn dipatahin gini semangatnya #KamiUMKMdiTikTok","negatif"
"@TweetRAMALAN Jadi paham nih soal mitos fakta di tiktok ya #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Semoga dipertimbangkan lagi deh.. kasian juga para umkm kalo tiktok dilarang #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Waah asli gua baru tau nih. Thanks infonya #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Kasian lah ya jangan dilarang, sangat terbantu lo jualnnya di tiktok shop #KamiUMKMdiTikTok","negatif"
"@TweetRAMALAN gas nih baca info nya soal mitos dan fakta dari tiktok #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda padahal banyak umkm yg terbantu dan bikin omset naik #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Sependapat harus di kaji lagi nih biar pada tau #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Setuju banyak penjual yang bangga dan produk makin dikenal #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Iyalah banyak loh yang usaha kecil-kecilan dari tiktok juga. Jangan dilarang lah #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Semoga keputusan yang diambil adalah yang paling terbaik dan menguntungkan bagi Masyarakat. #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda tolonglah dikaji ulang agar  #KamiUMKMdiTikTok tidak merasa dirugikan","netral"
"@TweetRAMALAN Jadi makin was was nih dengan #KamiUMKMdiTikTok","negatif"
"@TweetRAMALAN Weh baru tau trnyta bnyk faktanya #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda kalo dilarang gini kasian sih sama pelaku UMKM yang penjualannya terbantu banget dengan adanya tiktok #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Tiktok shop sangat membantu para umkm untuk jualan dan memasarkan produknya padahal #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN Mitos atau fakta ini berita #KamiUMKMdiTikTok cari?ý informasi biar gak penasaran","netral"
"@TweetRAMALAN info baru banget ni wajib baca #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Menurut gua tiktok ini menguntungkan loh, apalagi untuk para UMKM #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda #KamiUMKMdiTikTok juga butuh media untuk memperkenalkan produk2 dagangan kita.. apalagi dengan adanya TikTokShop banyak yang tertolong bisnisnya lancar","positif"
"@TweetRAMALAN Oya, jadi penasaran. Cek ah #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda setuju sih seharusnya dipertimbangkan lagi #KamiUMKMdiTikTok soalnya memang banyak yg terbantu","netral"
"@Kutipan_Anda Padahal banyak juga UMKM yg terbantu yaa  #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Berjualan ditik tok lebih banyak untungnya, kenapa harus dihapus #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN wahh info terbaru nihh kita bakalan tau mitos fakta tentang tiktok #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Bener sekali sih ini sekarang apa apa udah banyak #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Setuju sih, banyak bgt UMKM yg berjualan di tiktok shop, kasian kalo dilarang #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Karena memang jualan di tiktok banyak loh kemudahan?ý yang didapat, jadi mending pikirin lagi para #KamiUMKMdiTikTok ini","positif"
"@TweetRAMALAN banyak bgt info didalamnya cus kepoiin #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Bener banget padahal tiktok itu menghasilkan loh kalo kita gunakan dengan baik #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda tbh juwalan ditiktok emg menjanjikan untung nya #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN banyak juga mitos2 mengenai tiktok ini #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Wah apa ini ya #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Banyak umkm yg terbantu dengan adanya tiktokshop ini. #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN ternyata banyak yang orang belum tahu #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Wah keren ya UMKM di Tiktok Shop sekarang. Semoga lebih dikenal lebih banyak lagi deh. #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda apalagi di Tiktok shop diskonnya mantep banget makanya banyak yang belanja di situ, membantu perekonomian UMKM #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN jadi tau mitos faktanya nih #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Menarik sekali ini harus pada baca beritanya #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda bener, banyak juga yang menggantungkan usahanya di tiktok shop #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda kenapa mesti dilarang yah? Kan banyak juga UMKM yang jualan di tiktok #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Tanpa mengurangi hormat ke pedagang di toko offline, gak semua yg dagang di tiktok orkay/artis, banyak org biasa juga kayak kalian. Jadi menurut saya mah nutup tiktokshop gak bakal nguntungin kalian juga sih #KamiUMKMdiTikTok","negatif"
"@TweetRAMALAN Perlu dibaca seksama ini beritanya #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Banyak produk umkm yg makin dikenal krn dijual ditiktok shop #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda #KamiUMKMdiTikTok sangat bersyukur dengan wadah yg di berikan Tiktok Shop sih, semoga bisa di kaji ulang lagi deh","positif"
"@Kutipan_Anda dengan berjejaring ini juga jadi memperluas konsumen lo #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN Wah ternyata banyak juga mitos dan faktanya ternyata #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN ada yang belum diketahui tentang tiktok #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda perhatikan juga nasib #KamiUMKMdiTikTok sebelum memberlakukan aturan","negatif"
"@TweetRAMALAN Tiktok ternyata juga punya mitos dan fakta tersendiri man teman #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN rame banget ni harus pada baca beritanya deh #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN wah ternyata begini ya mitos dan faktanya #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Malah lebih rame pengguna tiktok sih #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Waww???ñ???ñ???ñ #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda setuju banget seharusnya di kaji dulu jangan main langsung dilarang aja, kasian itu para penjual #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Banyak lho yang sudah terbantu dg jualan di tiktok shop #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Setuju nih mending dikaji ulang pelarangan penggunaan tiktok shop. #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda #KamiUMKMdiTikTok   berharap agar Tiktok Shop dikaji ulang dulu lah","netral"
"@TweetRAMALAN Ternyata banyak juga mitos dan faktanya #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda nah betul banget sih jangan langsung dilarang gitu aja, sebenernya banyak banget tau usaha lokal yang terbantu dari tiktok #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN Yang bener apa beritanya #KamiUMKMdiTikTok jadi penasaran","netral"
"@Kutipan_Anda Bener banget, skrg udah mulai banyak yg aktif jualan di tiktok ada juga yg banyak orderan gt,   #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN Banyak bgt mitos yg blom di ketahui #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Alangkah baiknya ya agar dkaji dlu sih bukan di larang gtu aja #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda setuju banget harus dikaji ulang yaa  #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN ternyata banyak ya mitos mitos tentang tiktok #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Apaa nihh guyss?? #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda jika aturan tersebut langsung diberlakukan bagaimana nasib #KamiUMKMdiTikTok","negatif"
"@TweetRAMALAN sangat perlu kita ketahui fakta serta mitos nya ya #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda teknologi yang makin canggih ini memang sudah waktunya digunakan sebaik mungkin #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Wah apa nihh #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Waah mitosnya mayan banyak juga sih ya untung ada faktanya  #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Ada berita hott kalian dah pada tau belum nih #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda jangan sampe banyak yang rugi karena ini #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Betul ni banyak umkm yg merasa terbantu juga #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda mungkin gak sepenuhnya salah kan ini juga pemanfaatan yang baik dari media sosial itu sendiri #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda umkm juga sudah banyak loh yang pada jualan di tiktok #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Bagi ug paham tiktok itu ladang cuan loh #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN Wahh mestii baca nihhh #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda benerr lho Tiktok Shop bikin omset aku naik #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda #KamiUMKMdiTikTok akan kehilangan mata penghasilan jika aturan tersebut diberlakukan","negatif"
"@Kutipan_Anda harus ada solusi yg bagus nih agar tidak merugikan pelaku UMKM #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN wahh keren nih, info baruu baca jangan lupaa #KamiUMKMdiTikTok","positif"
"@TweetRAMALAN baca ini deh, menarik #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Jangan asal tutup mending dikaji ulang nih kasian para UMKM #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN Gaes jangan lupa baca ya #KamiUMKMdiTikTok","netral"
"@TweetRAMALAN baca dulu yakan biar tahu mitos fakta yg ada #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Apa 2 skrg udh d tiktok deh karena menjanjikan untuk usaha #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda kalau di tutup lalu bagaimana nasip mereka yg jualan di TikTok ikut berdampak dong #KamiUMKMdiTikTok","negatif"
"@Kutipan_Anda bisa survive karena tiktok, kalau ditutup kasihan banget akunya #KamiUMKMdiTikTok","negatif"
"@Kutipan_Anda Kalo mempunyai manfaat besar bagi umkm mending dikaji lagi biar semua lebih baik lagi, #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Memang membantu banget bagi mereka yang jualan di tik tok, semoga ada solusi...... #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Nah bener juga, jangan langsung di tutup gitu aja #KamiUMKMdiTikTok","negatif"
"@TweetRAMALAN kayanya mesti dilakukan uji publik utk ini karena sejauh ini terlihat para penjual makin terkenal disini #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda iyaloh padahal membantu banget para umkm untuk jualan #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda #KamiUMKMdiTikTok akan merasa dirugikan jika dilakukan pelarangan penggunaan aplikasi untuk berjualan","negatif"
"@Kutipan_Anda Kalau bisa kebijakan yang dibuat harus benar-benar tidak merugikan siapapun siih #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Skrg tuh orderan mbludak lewat tiktok lohh #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Banyak lho yang sudah terbantu dg jualan di tiktok shop #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda jangan asal ditutup dulu, soalnya umkm banyak yang jualan di tiktok shop juga #KamiUMKMdiTikTok","negatif"
"@TweetRAMALAN Wih banyak juga yaa mitos dan faktanya media sosial satu ini  #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Sangat di sayangkan kalau sampai di larang  #KamiUMKMdiTikTok","negatif"
"@Kutipan_Anda Karena memang jualan di tiktok banyak loh kemudahan?ý yang didapat, jadi mending pikirin lagi para #KamiUMKMdiTikTok ini","netral"
"@Kutipan_Anda produk umkm makin terkenal karena tiktok #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda #KamiUMKMdiTikTok ga usah diragukan lagi jualan di TikTok tuh enak banget dan udah pasti menjanjikan sih hehe","positif"
"justru #KamiUMKMdiTikTok sangat terbantu dan memudahkan dalam berjualan semoga saja tidak dihapus cek disini yuk https://t.co/ozb41m4jAQ https://t.co/gNbwmiyKeK","positif"
"@Kutipan_Anda penghasilan nya disana kok malah mau ditutup #KamiUMKMdiTikTok","negatif"
"@Kutipan_Anda Iya nih tiktok ladang mencari rizqi para umkm,karna jualan cepet laku kalo di tiktok #KamiUMKMdiTikTok","negatif"
"@Kutipan_Anda Padahal jualan ditik tok lebih praktis #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda seperti nya mesti di kaji ulang deh ini  #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Banyak yg udh mulai usaha kecil?ý di tiktok loh skrg #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda #KamiUMKMdiTikTok jelas bangga sih hehe soalnya jual di TikTok lumayan menjanjikan","positif"
"@Kutipan_Anda benar sih ini, udh banyak padahal dari mereka yg merambah ke tiktok #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda umkm juga sudah banyak yang jualan di tiktok #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda banyak banget penjual terbantu dengan tiktokshop ini #KamiUMKMdiTikTok","positif"
"Jadi kangen belanja murah di tiktok #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda harus ada pengkajian ulang sih #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda iya sih banyak juga terbantu dengan adanya tiktok shop #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda iya padahal ladang yg bagus disitu untuk umkm kita #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda #KamiUMKMdiTikTok setuju sekali dengan narasi tersebut di atas ƒ???¯","positif"
"@Kutipan_Anda Iya kan, dikaji ulang deh, banyak loh manfaat yg sudah dirasakan #KamiUMKMdiTikTok yok lebih bijak yok","netral"
"@Kutipan_Anda Nah, kirain bakal panjang deh, karna emang skrg jamannya belanja Online gak sih, gue aja lebih nyaman belanja di Tiktok shop malah #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Jangan buru-buru sih, TikTok shop itu malah bermanfaat banget buat UMKM  #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Bener banget, skrg udah mulai banyak yg aktif jualan di tiktok ada juga yg banyak orderan gt,   #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda kenapa mau ditutup kan banyak yang jualan #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda iya, sayang kalau banyak umkm yg mati krn hal itu #KamiUMKMdiTikTok","negatif"
"@Kutipan_Anda Bner nih kan udh bnyk yg bisa usaha lewat tiktok loh #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda TikTok shop malah mempermudah banget loh  #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda jualan di tiktok itu juga sangat menjanjikan loh banyak peminatnya #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda banyak umkm yg sukses dan terkenal berkat jualan di tiktok shop loh #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda tiktok adalah tempat dagang yang paling fleksibel #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Jika banyak manfaat dari Tiktok shop ya dikaji lagi deh jangan sampe dilarang penggunaannya #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Ya kan sama2 cari makan ,#KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Padahal sangat membantu sekali jualan di tik tok, semoga dikaji dulu sebelum di larang..... #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda emg seharusnya jangan asal tutup karena UMKM yang jualan di Tiktok Shop kan ya #KamiUMKMdiTikTok","negatif"
"@Kutipan_Anda Banyak yang ke bantu karna jualan di tiktok  #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda bener daripada merugikan banyak pihak nantinya #KamiUMKMdiTikTok","negatif"
"@Kutipan_Anda Iya padahal kan tiktok shop bikin koneksi pelaku UMKM makin luas  #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda btul ada baiknya dikaji lagi #KamiUMKMdiTikTok","netral"
"#KamiUMKMdiTikTok sangat betah berjualan disini, semoga saja tidak jadi dihapus ya  baca selengkapnya disini  https://t.co/IL9cGekKlq https://t.co/GU1je3M86o","positif"
"@Kutipan_Anda Yup betul banget, sudah banyak yg bangkit dg berjualan di tiktok Shop #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda setuju sekali karena #KamiUMKMdiTikTok merasa banyak terbantu penjualannya","positif"
"@Kutipan_Anda Yup betul sekali, Tiktok Shop juga ada manfaatnya buat UMKM. #KamiUMKMdiTikTok","positif"
"@Kutipan_Anda Harus Bisa cermat sebelum mengambil keputusan. #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Nah setuju nih mending dikaji lagi Tiktik shop dan jangan di larang penggunaannya #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda setuju banget sih, harus dikaji ulang dlu krn banyak pelaku UMKM sukses di situ #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Emang harusnya jangan asal tutup karena banyak UMKM yang jualan di Tiktok Shop. #KamiUMKMdiTikTok","negatif"
"@Kutipan_Anda sekarang apa apa mudah big jualan di tiktok  #KamiUMKMdiTikTok","positif"
"banyak umkm kecil yang ikut dagang di tiktok, kasihan mereka baru dapat peluang eh malah mau ditutup, seharusnya persaingan dagang bisa lebih transparan dan nyaman  #KamiUMKMdiTikTok https://t.co/JBuvtdDug3 https://t.co/Dh6NMJL8bp","negatif"
"#KamiUMKMdiTikTok Denger denger wacana loh kalo pemerintah bakal menutup akun tiktok shop karena  merugikan umkm, padahal rata rata yang berjualan juga kebanyakan umkm. Untuk berita selengkapnya cek disini juga guyss &gt &gt  https://t.co/i6waKe8i7u https://t.co/43cPaS35sn","negatif"
"@Kutipan_Anda pengen juga ikutan jualan deh  #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda sepemikiran, sekarang udh banyak usaha kecil lokal mulai pakai tiktok padahal #KamiUMKMdiTikTok","netral"
"@Kutipan_Anda Aku jadi pengen jualan juga deh #KamiUMKMdiTikTok","netral"
"asli deh justru umkm tu untung bgt berkat adanya tiktok, #KamiUMKMdiTikTok udah banyak bgt yg untung dari jualan di tiktok shop, umkm tu jadi makin maju berkat ada teknologi tiktok, coba cek di link ini deh https://t.co/cOhnpNPU89 https://t.co/zfEUt1McBb","positif"
"@Kutipan_Anda Ngrasa kalau jualan di tiktok menguntungkan banget sih #KamiUMKMdiTikTok","positif"
"padahal UMKM ini banyak membantu adanya tiktok shop loh, dan juga makin terkenal jualan di tiktok shop ini #KamiUMKMdiTikTok  https://t.co/LCEuCHgivd https://t.co/HDHRAOUhcu","positif"
"#KamiUMKMdiTikTok ini merupakan tempat yang nyaman untuk berjualan, semoga tidak hapus hak jualan kami   cek disini yuk https://t.co/TenpgLSFHk https://t.co/Isg2PSqvyT","positif"
"Kabarnya Tiktok Shop ditutup ya? Banyak penjualan yang menjualkan barang dagangnya di Tiktok Shop, mending Tiktok Shop dikaji dari pada dilarang penggunaan Tiktok Shop #KamiUMKMdiTikTok   Info lengkap link dibawah ini yaa : https://t.co/z6W5jgh8QN https://t.co/A2tItjD6Z9","positif"
"asli deh jualan di tiktok tu membantu UMKM banget apalagi produk yang dipasarkan tu bagus semua gaada yg mengecewakan, bahkan si penjual aja bisa sampe terkenal loh ini jualan di Tiktok  #KamiUMKMdiTikTok kalian bisa liat link dibawah ini https://t.co/C5ihgzYo0T https://t.co/vcuYvY8eEr","positif"
"Ada isu kalau Tiktok Shop ditutup. Banyak penjualan yang menjualan barang dagangnya di Tiktok Shop, mending Tiktok Shop dikaji dari pada dilarang penggunaan Tiktok Shop #KamiUMKMdiTikTok   Info lengkap link dibawah ini yaa : https://t.co/7NEL2MPBUL https://t.co/MZSaEpEiVE","netral"
"iya selama ini menurutku mudah jualan di tiktok shop, #KamiUMKMdiTikTok nggk ribet gitu, dsini berita lengkapnya cek aja  https://t.co/if5dUQLORX https://t.co/ceaEuFlvI4","positif"
"tempat #KamiUMKMdiTikTok yang nyaman berjualan, untung besar serta bikin pembeli mendapat harga yang miring juga   baca selengkapnya disini https://t.co/mr6iBqjZ8F https://t.co/fDUNL0yXje","positif"
"padahal kan ya UMKM di TikTok sangat membantu banget loh apalagi jualan nya bagus bagus bgt, so pliss dipikir pikir dulu deh pemerintah )): #KamiUMKMdiTikTok  untuk selengkap nya kalian bisa liat link dibawah ini https://t.co/m3kTeR2yO0 https://t.co/Yqi01aO7G0","positif"
